move,702,507,1741097824.189315
move,702,509,1741097824.1903126
move,700,510,1741097824.19131
move,699,511,1741097824.1923072
move,698,512,1741097824.1933045
move,696,513,1741097824.1943018
move,695,514,1741097824.1952994
move,693,515,1741097824.1962965
move,692,517,1741097824.197294
move,691,518,1741097824.1982913
move,690,519,1741097824.1992886
move,689,520,1741097824.200286
move,687,522,1741097824.2012832
move,686,523,1741097824.2022808
move,684,524,1741097824.2032778
move,683,526,1741097824.204276
move,681,528,1741097824.205273
move,679,529,1741097824.2062705
move,678,530,1741097824.2072673
move,676,531,1741097824.2082646
move,675,533,1741097824.209262
move,673,535,1741097824.2097695
move,671,536,1741097824.210763
move,670,538,1741097824.21176
move,668,539,1741097824.2127578
move,666,541,1741097824.2137547
move,665,542,1741097824.2147524
move,663,543,1741097824.21575
move,662,545,1741097824.216747
move,660,546,1741097824.2177444
move,659,548,1741097824.2187414
move,657,549,1741097824.219739
move,655,551,1741097824.2207363
move,654,552,1741097824.2217336
move,652,554,1741097824.222731
move,650,556,1741097824.2237284
move,649,557,1741097824.2247255
move,646,559,1741097824.2257228
move,645,560,1741097824.2267203
move,644,562,1741097824.2277176
move,641,563,1741097824.228715
move,640,565,1741097824.229712
move,639,566,1741097824.2307096
move,637,567,1741097824.2317069
move,635,569,1741097824.2327042
move,633,570,1741097824.2337017
move,631,572,1741097824.234699
move,630,573,1741097824.2356963
move,628,575,1741097824.2376919
move,626,577,1741097824.238689
move,625,578,1741097824.238689
move,623,579,1741097824.2396858
move,621,581,1741097824.240683
move,620,582,1741097824.2416801
move,618,583,1741097824.2426775
move,617,585,1741097824.2436745
move,615,585,1741097824.244672
move,614,587,1741097824.2456694
move,613,588,1741097824.246667
move,611,590,1741097824.2476642
move,610,590,1741097824.2486615
move,608,592,1741097824.2496586
move,607,593,1741097824.2506564
move,606,594,1741097824.2516534
move,604,595,1741097824.252651
move,603,597,1741097824.253648
move,601,598,1741097824.2546456
move,601,599,1741097824.2556427
move,599,600,1741097824.25664
move,598,601,1741097824.2576373
move,597,602,1741097824.2586348
move,596,604,1741097824.259632
move,595,604,1741097824.2606294
move,593,606,1741097824.261627
move,592,606,1741097824.262624
move,591,608,1741097824.2636213
move,590,608,1741097824.2646186
move,588,610,1741097824.2666135
move,588,610,1741097824.2676108
move,587,612,1741097824.2686083
move,586,612,1741097824.2696056
move,585,613,1741097824.2706041
move,584,614,1741097824.2716012
move,582,616,1741097824.2725983
move,582,616,1741097824.273595
move,581,617,1741097824.274592
move,580,617,1741097824.2755897
move,579,619,1741097824.2765868
move,578,619,1741097824.277584
move,577,621,1741097824.2785816
move,576,621,1741097824.279579
move,576,622,1741097824.2805762
move,574,623,1741097824.2815735
move,574,624,1741097824.282571
move,573,624,1741097824.2835681
move,572,626,1741097824.2845654
move,571,626,1741097824.285563
move,570,627,1741097824.2865603
move,569,628,1741097824.2875576
move,568,629,1741097824.288555
move,567,629,1741097824.2895525
move,567,631,1741097824.2905495
move,565,631,1741097824.2915468
move,565,632,1741097824.292544
move,564,633,1741097824.2935414
move,563,634,1741097824.294539
move,561,635,1741097824.295536
move,561,636,1741097824.2965336
move,560,636,1741097824.2975307
move,559,637,1741097824.298528
move,558,638,1741097824.2995253
move,557,640,1741097824.300523
move,556,640,1741097824.3015203
move,555,641,1741097824.3025174
move,554,642,1741097824.303515
move,554,643,1741097824.3045125
move,553,644,1741097824.3055098
move,552,645,1741097824.3065076
move,551,645,1741097824.3075042
move,550,647,1741097824.3085015
move,549,648,1741097824.3094988
move,548,649,1741097824.310496
move,547,649,1741097824.3114934
move,546,651,1741097824.312491
move,545,651,1741097824.3134882
move,544,653,1741097824.3144855
move,543,653,1741097824.3154829
move,542,655,1741097824.3164802
move,541,656,1741097824.3174775
move,540,656,1741097824.3184748
move,539,657,1741097824.319472
move,538,659,1741097824.3204696
move,537,659,1741097824.321467
move,536,660,1741097824.3224645
move,535,661,1741097824.3234615
move,534,662,1741097824.324459
move,533,663,1741097824.3254564
move,533,664,1741097824.3264534
move,532,664,1741097824.327451
move,531,666,1741097824.3284483
move,530,666,1741097824.3294456
move,530,667,1741097824.330443
move,528,668,1741097824.3314404
move,528,669,1741097824.3324375
move,527,670,1741097824.3334348
move,526,670,1741097824.3344324
move,525,671,1741097824.3354297
move,525,672,1741097824.336427
move,524,673,1741097824.3374248
move,523,673,1741097824.3384223
move,522,674,1741097824.3394194
move,522,675,1741097824.3404164
move,521,676,1741097824.3414133
move,520,676,1741097824.342411
move,520,677,1741097824.3434083
move,519,678,1741097824.3444054
move,519,678,1741097824.345403
move,518,679,1741097824.3464003
move,517,680,1741097824.3473976
move,517,681,1741097824.3483949
move,516,681,1741097824.3493922
move,516,682,1741097824.3503895
move,515,682,1741097824.3513868
move,515,683,1741097824.3523843
move,515,684,1741097824.3533816
move,514,685,1741097824.3543787
move,513,685,1741097824.3553762
move,513,686,1741097824.3563738
move,512,687,1741097824.3573709
move,512,688,1741097824.358368
move,512,688,1741097824.3593655
move,511,689,1741097824.3603628
move,510,690,1741097824.3613603
move,510,691,1741097824.3623576
move,509,691,1741097824.363355
move,509,692,1741097824.3643522
move,509,693,1741097824.3653493
move,508,693,1741097824.366347
move,507,695,1741097824.3673444
move,507,695,1741097824.3683422
move,506,696,1741097824.3693392
move,506,696,1741097824.370337
move,506,698,1741097824.3713343
move,505,698,1741097824.3723316
move,505,699,1741097824.3733292
move,504,700,1741097824.3743258
move,503,701,1741097824.3753228
move,503,702,1741097824.3763204
move,502,702,1741097824.3773177
move,502,704,1741097824.378315
move,502,704,1741097824.3793123
move,501,705,1741097824.3803096
move,500,706,1741097824.381307
move,500,707,1741097824.3823042
move,499,708,1741097824.3833017
move,499,708,1741097824.384299
move,499,710,1741097824.3852963
move,498,710,1741097824.3862934
move,498,711,1741097824.387291
move,497,712,1741097824.3882883
move,496,713,1741097824.3892856
move,496,713,1741097824.390283
move,496,714,1741097824.3912804
move,495,715,1741097824.3922777
move,495,716,1741097824.3932748
move,495,717,1741097824.3942723
move,494,717,1741097824.3952696
move,493,718,1741097824.396267
move,493,719,1741097824.3972645
move,493,719,1741097824.3982618
move,492,720,1741097824.3992589
move,492,721,1741097824.399769
move,492,721,1741097824.4007607
move,491,722,1741097824.401758
move,491,723,1741097824.4027553
move,490,724,1741097824.4037535
move,490,724,1741097824.4047515
move,490,725,1741097824.405748
move,489,726,1741097824.4067447
move,489,727,1741097824.407742
move,489,727,1741097824.4087393
move,488,728,1741097824.4097366
move,488,729,1741097824.4107344
move,488,729,1741097824.4117315
move,487,730,1741097824.4127288
move,487,731,1741097824.413726
move,486,731,1741097824.4147234
move,486,732,1741097824.4157207
move,486,733,1741097824.416718
move,485,734,1741097824.4177155
move,485,734,1741097824.4187126
move,485,735,1741097824.4197102
move,484,736,1741097824.4207077
move,484,737,1741097824.4217048
move,483,737,1741097824.422702
move,483,739,1741097824.4236994
move,483,739,1741097824.4246967
move,482,740,1741097824.425694
move,482,740,1741097824.4266913
move,482,742,1741097824.4276886
move,481,742,1741097824.4286861
move,481,743,1741097824.4296832
move,481,743,1741097824.4306805
move,480,744,1741097824.431678
move,480,745,1741097824.4326754
move,479,746,1741097824.4336727
move,479,746,1741097824.43467
move,479,747,1741097824.4356678
move,478,747,1741097824.4366646
move,478,748,1741097824.4386604
move,478,748,1741097824.4396577
move,478,749,1741097824.4396577
move,477,750,1741097824.4406543
move,476,751,1741097824.442649
move,476,751,1741097824.442649
move,476,752,1741097824.443646
move,476,753,1741097824.4446433
move,475,753,1741097824.4456408
move,475,754,1741097824.446638
move,475,754,1741097824.4476352
move,475,755,1741097824.4486325
move,474,755,1741097824.44963
move,474,756,1741097824.4506273
move,474,757,1741097824.4516246
move,474,757,1741097824.4526222
move,474,758,1741097824.4536195
move,473,758,1741097824.4546168
move,473,759,1741097824.455614
move,472,759,1741097824.4566114
move,472,760,1741097824.458606
move,472,761,1741097824.4596035
move,472,761,1741097824.4606006
move,471,762,1741097824.4615986
move,471,762,1741097824.462595
move,471,763,1741097824.4635925
move,471,763,1741097824.46459
move,470,764,1741097824.4655874
move,470,765,1741097824.466585
move,470,765,1741097824.4675822
move,470,766,1741097824.4685795
move,470,766,1741097824.4695773
move,469,767,1741097824.470575
move,469,767,1741097824.4715722
move,469,767,1741097824.472569
move,469,768,1741097824.4735663
move,469,768,1741097824.4745636
move,468,769,1741097824.475561
move,468,770,1741097824.476558
move,467,770,1741097824.4775555
move,467,771,1741097824.4795501
move,467,771,1741097824.4805477
move,467,772,1741097824.4815447
move,466,772,1741097824.482542
move,466,773,1741097824.4845366
move,466,774,1741097824.485534
move,466,774,1741097824.4865313
move,465,775,1741097824.4875288
move,465,775,1741097824.488526
move,465,776,1741097824.4895232
move,464,776,1741097824.491518
move,464,777,1741097824.4925153
move,463,778,1741097824.4935126
move,463,778,1741097824.4945102
move,463,778,1741097824.4955075
move,463,779,1741097824.4965048
move,462,779,1741097824.4975023
move,462,780,1741097824.4984996
move,462,780,1741097824.4994967
move,461,781,1741097824.5014915
move,461,782,1741097824.5024889
move,461,782,1741097824.5034864
move,460,783,1741097824.5044847
move,459,783,1741097824.5064785
move,459,784,1741097824.5074756
move,459,784,1741097824.508473
move,459,785,1741097824.5094702
move,458,786,1741097824.5104675
move,458,786,1741097824.5124621
move,458,787,1741097824.5134594
move,457,787,1741097824.5144567
move,457,788,1741097824.5154543
move,457,788,1741097824.5164516
move,457,789,1741097824.5174487
move,456,789,1741097824.518446
move,456,790,1741097824.5194435
move,455,790,1741097824.5204408
move,455,791,1741097824.5214381
move,455,791,1741097824.5224357
move,454,792,1741097824.523433
move,454,792,1741097824.52443
move,454,793,1741097824.5264246
move,453,794,1741097824.527422
move,453,794,1741097824.5284193
move,453,795,1741097824.5294168
move,453,795,1741097824.530414
move,452,796,1741097824.5314114
move,452,796,1741097824.5324085
move,452,797,1741097824.5334063
move,451,797,1741097824.5344033
move,451,798,1741097824.5354006
move,451,798,1741097824.5363984
move,451,799,1741097824.5373957
move,450,799,1741097824.538393
move,450,800,1741097824.5393908
move,450,800,1741097824.540388
move,450,801,1741097824.541385
move,449,801,1741097824.542382
move,449,802,1741097824.5433795
move,449,803,1741097824.544377
move,448,804,1741097824.5463712
move,447,804,1741097824.547369
move,447,804,1741097824.5483663
move,447,805,1741097824.5493636
move,447,806,1741097824.550361
move,446,806,1741097824.5513582
move,446,807,1741097824.5523555
move,446,807,1741097824.553353
move,446,807,1741097824.5543501
move,445,808,1741097824.5553474
move,445,808,1741097824.5563447
move,445,809,1741097824.5573423
move,444,810,1741097824.5593367
move,444,810,1741097824.560334
move,443,811,1741097824.5613315
move,443,811,1741097824.563326
move,443,812,1741097824.5643234
move,442,812,1741097824.5653207
move,442,813,1741097824.567315
move,442,814,1741097824.5683126
move,441,814,1741097824.5693104
move,441,814,1741097824.5703084
move,441,815,1741097824.5713055
move,440,815,1741097824.5723026
move,440,816,1741097824.5733
move,439,816,1741097824.5742974
move,439,816,1741097824.5752943
move,439,817,1741097824.5762916
move,439,818,1741097824.5782862
move,438,818,1741097824.5792835
move,438,819,1741097824.5802808
move,438,819,1741097824.5822754
move,437,820,1741097824.583273
move,437,820,1741097824.5852675
move,437,821,1741097824.5862648
move,436,821,1741097824.5872622
move,436,822,1741097824.5882597
move,436,822,1741097824.589257
move,435,823,1741097824.589767
move,435,823,1741097824.5917559
move,435,824,1741097824.5927532
move,435,824,1741097824.5947475
move,435,825,1741097824.595745
move,434,825,1741097824.5967424
move,434,825,1741097824.5977397
move,434,826,1741097824.5987372
move,434,826,1741097824.5997343
move,434,827,1741097824.6007316
move,434,827,1741097824.6017296
move,433,827,1741097824.6027267
move,433,828,1741097824.6037238
move,433,828,1741097824.6047213
move,433,828,1741097824.605719
move,433,829,1741097824.606716
move,433,829,1741097824.6087103
move,432,830,1741097824.6097078
move,432,831,1741097824.6117022
move,431,831,1741097824.6126997
move,431,831,1741097824.613697
move,431,832,1741097824.6156917
move,431,832,1741097824.6166892
move,431,832,1741097824.6176863
move,431,833,1741097824.6196811
move,431,833,1741097824.6216757
move,430,833,1741097824.6226728
move,430,834,1741097824.6236703
move,430,835,1741097824.6266625
move,430,835,1741097824.628657
move,430,835,1741097824.6296542
move,430,836,1741097824.6326463
move,429,836,1741097824.636636
move,429,836,1741097824.6396277
move,429,837,1741097824.6705456
move,429,837,1741097824.6805184
move,429,838,1741097824.690492
move,429,839,1741097824.697473
move,429,839,1741097824.7283905
move,429,839,1741097824.7877371
move,429,839,1741097824.8007026
move,429,838,1741097824.8106756
move,429,838,1741097824.8126705
move,429,838,1741097824.8206491
move,429,837,1741097824.8276303
move,429,837,1741097824.8386016
move,430,837,1741097824.84259
move,430,836,1741097824.8555555
move,430,836,1741097824.874505
move,430,836,1741097824.8874702
click,430,836,1741097824.9273639
move,431,836,1741097825.3223214
move,432,836,1741097825.4036083
move,432,836,1741097825.406602
move,433,836,1741097825.4085956
move,433,835,1741097825.4105902
move,434,835,1741097825.4125848
move,434,835,1741097825.4145792
move,435,835,1741097825.4155765
move,436,835,1741097825.4175713
move,436,835,1741097825.4185686
move,437,835,1741097825.4205642
move,437,835,1741097825.4225588
move,438,835,1741097825.4245524
move,438,835,1741097825.4255502
move,439,835,1741097825.4285417
move,440,835,1741097825.4305365
move,440,835,1741097825.433529
move,441,835,1741097825.4375181
move,441,835,1741097825.4444993
move,441,835,1741097825.4853897
move,441,834,1741097825.4863875
move,441,834,1741097825.4903777
move,441,834,1741097825.4933686
move,441,833,1741097825.494366
move,440,833,1741097825.4963608
move,440,833,1741097825.497358
move,439,833,1741097825.499353
move,439,832,1741097825.5003507
move,439,832,1741097825.5013475
move,439,832,1741097825.503342
move,438,831,1741097825.5043395
move,438,831,1741097825.506335
move,438,830,1741097825.507332
move,437,830,1741097825.509326
move,437,830,1741097825.510324
move,437,830,1741097825.5113208
move,437,829,1741097825.5123181
move,436,829,1741097825.5163074
move,436,828,1741097825.5232892
move,436,828,1741097825.6315055
move,436,828,1741097825.7182736
move,436,828,1741097825.990556
move,437,828,1741097828.5193725
key,w,1741097867.2657344
key,w,1741097867.7674105
key,w,1741097867.812795
key,w,1741097867.8437126
key,w,1741097867.874631
key,w,1741097867.9075422
key,w,1741097867.937461
key,w,1741097867.9683797
key,w,1741097867.999296
move,437,827,1741097868.0222347
key,w,1741097868.0302138
move,437,826,1741097868.0381923
move,437,826,1741097868.0431793
move,437,825,1741097868.047169
move,437,825,1741097868.0491624
move,437,824,1741097868.0521545
move,437,824,1741097868.05415
move,437,823,1741097868.057143
move,437,823,1741097868.0591366
move,437,822,1741097868.0611322
move,437,821,1741097868.0631266
move,437,821,1741097868.06512
move,437,820,1741097868.0681124
move,437,820,1741097868.0711052
move,437,819,1741097868.073099
key,w,1741097868.0760918
move,437,819,1741097868.077089
move,437,818,1741097868.0810788
move,436,818,1741097868.0850677
move,435,818,1741097868.0880592
move,435,818,1741097868.093046
move,435,818,1741097868.0960383
move,434,818,1741097868.097036
move,434,818,1741097868.103019
move,434,818,1741097868.105014
key,w,1741097868.107009
move,433,818,1741097868.1090033
move,433,818,1741097868.1139896
move,433,818,1741097868.1169815
move,432,818,1741097868.1179786
move,432,818,1741097868.1199734
move,431,818,1741097868.120972
move,431,817,1741097868.1229663
move,431,817,1741097868.123963
move,430,817,1741097868.125958
move,430,816,1741097868.1279538
move,430,816,1741097868.1279538
move,429,815,1741097868.12895
move,429,815,1741097868.130944
move,428,814,1741097868.131942
move,428,813,1741097868.1329396
move,427,813,1741097868.133937
move,427,812,1741097868.1349342
move,426,812,1741097868.1359305
move,426,811,1741097868.1369286
key,w,1741097868.1379254
move,426,811,1741097868.1379254
move,425,810,1741097868.1389227
move,425,809,1741097868.140919
move,424,808,1741097868.140919
move,423,808,1741097868.1419153
move,423,806,1741097868.1429129
move,422,806,1741097868.14391
move,422,805,1741097868.144907
move,421,804,1741097868.146902
move,420,803,1741097868.146902
move,420,802,1741097868.147899
move,419,801,1741097868.1488957
move,419,800,1741097868.150893
move,418,798,1741097868.150893
move,417,798,1741097868.1518893
move,417,796,1741097868.1528854
move,416,795,1741097868.153883
move,415,794,1741097868.1558783
move,414,792,1741097868.1558783
key,w,1741097868.1688447
key,w,1741097868.1997602
key,w,1741097868.2306786
key,w,1741097868.261596
key,w,1741097868.3074737
key,w,1741097868.339387
move,414,792,1741097868.3698134
move,414,792,1741097868.370812
key,w,1741097868.370812
move,415,791,1741097868.370812
move,415,791,1741097868.3718083
move,415,790,1741097868.3728058
move,416,790,1741097868.373803
move,416,789,1741097868.3748
move,416,789,1741097868.375798
move,416,789,1741097868.3767948
move,417,788,1741097868.3777928
move,417,788,1741097868.3797865
move,417,787,1741097868.382781
move,417,787,1741097868.382781
move,417,786,1741097868.3847737
move,417,786,1741097868.386768
move,417,785,1741097868.3897605
move,417,785,1741097868.392752
move,417,784,1741097868.397739
key,w,1741097868.4017289
move,417,784,1741097868.4027255
move,417,784,1741097868.4136958
move,417,784,1741097868.4156904
move,417,784,1741097868.4176855
move,416,784,1741097868.4186833
move,416,784,1741097868.4206777
move,415,784,1741097868.421675
move,414,784,1741097868.4226718
move,414,784,1741097868.4246662
move,413,784,1741097868.4256637
move,413,784,1741097868.426661
move,412,784,1741097868.427659
move,412,784,1741097868.428656
move,410,784,1741097868.4296546
move,410,785,1741097868.4306526
move,409,785,1741097868.4316492
move,409,785,1741097868.4326458
key,w,1741097868.4326458
move,407,786,1741097868.4336436
move,407,786,1741097868.4346404
move,406,786,1741097868.435638
move,404,787,1741097868.4366348
move,404,787,1741097868.4376326
move,402,787,1741097868.4386299
move,401,788,1741097868.4396265
move,400,788,1741097868.4406245
move,398,789,1741097868.441622
move,397,790,1741097868.4426196
move,396,790,1741097868.443616
move,394,790,1741097868.4446137
move,392,791,1741097868.445611
move,391,792,1741097868.4466083
move,389,792,1741097868.4476068
move,387,793,1741097868.4486043
move,385,794,1741097868.4496005
move,384,794,1741097868.450598
move,382,795,1741097868.451596
move,380,796,1741097868.4525926
move,378,797,1741097868.4535892
move,376,797,1741097868.454588
move,374,798,1741097868.4555843
move,372,799,1741097868.4565816
move,370,799,1741097868.457579
move,369,800,1741097868.4585762
move,366,801,1741097868.459573
move,364,802,1741097868.4605703
move,363,802,1741097868.461568
move,361,803,1741097868.4625654
move,358,804,1741097868.4635637
key,w,1741097868.4635637
move,356,804,1741097868.4645603
move,355,805,1741097868.4655583
move,353,806,1741097868.4665554
move,351,807,1741097868.4675527
move,349,807,1741097868.468551
move,347,808,1741097868.4695473
move,345,809,1741097868.4715433
move,343,809,1741097868.4715433
move,341,810,1741097868.4725397
move,339,811,1741097868.473537
move,337,812,1741097868.4745338
move,335,813,1741097868.475531
move,333,814,1741097868.4765284
move,331,815,1741097868.4775255
move,330,815,1741097868.4785237
move,327,816,1741097868.4795206
move,325,817,1741097868.4800363
move,324,817,1741097868.481026
move,322,819,1741097868.4820223
move,320,820,1741097868.4830196
move,318,820,1741097868.484017
move,316,821,1741097868.486012
move,314,822,1741097868.486012
move,312,822,1741097868.48701
move,310,823,1741097868.488007
move,309,825,1741097868.4890037
move,306,825,1741097868.4900012
move,305,826,1741097868.4909985
move,303,827,1741097868.4929936
move,302,827,1741097868.4929936
key,w,1741097868.4939904
move,299,828,1741097868.4939904
move,298,829,1741097868.4949875
move,296,830,1741097868.4959857
move,294,830,1741097868.4969823
move,293,830,1741097868.4979794
move,291,831,1741097868.498978
move,290,832,1741097868.499975
move,288,832,1741097868.5009723
move,287,833,1741097868.501969
move,285,834,1741097868.502967
move,284,834,1741097868.5059593
move,282,834,1741097868.5059593
move,281,835,1741097868.5059593
move,279,836,1741097868.5079541
move,278,836,1741097868.5079541
move,277,836,1741097868.5089507
move,275,837,1741097868.509948
move,274,838,1741097868.510946
move,272,839,1741097868.511943
move,271,839,1741097868.5129406
move,271,839,1741097868.5139377
move,269,840,1741097868.5169296
move,268,840,1741097868.5169296
move,267,840,1741097868.5169296
move,266,841,1741097868.5179272
move,265,842,1741097868.519923
move,264,842,1741097868.519923
move,263,842,1741097868.5209186
move,262,842,1741097868.5229132
move,261,843,1741097868.5229132
move,260,843,1741097868.52391
move,259,843,1741097868.5249078
key,w,1741097868.5259047
move,258,844,1741097868.5259047
move,258,844,1741097868.5269024
move,256,845,1741097868.5278995
move,256,845,1741097868.5299125
move,255,845,1741097868.529966
move,254,845,1741097868.5319114
move,253,845,1741097868.5319114
move,253,846,1741097868.5329082
move,252,846,1741097868.5339038
move,251,846,1741097868.534902
move,250,846,1741097868.5368972
move,250,846,1741097868.5368972
move,249,846,1741097868.5378938
move,249,847,1741097868.5394073
move,249,847,1741097868.5399208
move,248,847,1741097868.5409112
move,248,847,1741097868.541909
move,247,847,1741097868.5429053
move,247,847,1741097868.5439026
move,246,847,1741097868.5449007
move,246,848,1741097868.545898
move,245,848,1741097868.5468953
move,245,848,1741097868.5478928
move,244,848,1741097868.549404
move,244,849,1741097868.5499177
move,243,849,1741097868.5529017
move,243,849,1741097868.553899
move,242,849,1741097868.553899
move,241,849,1741097868.5568914
key,w,1741097868.5568914
move,241,849,1741097868.5568914
move,240,849,1741097868.5594018
move,240,849,1741097868.5599148
move,239,850,1741097868.5609062
move,240,850,1741097868.5629005
move,239,850,1741097868.5638988
move,239,850,1741097868.5648952
move,240,850,1741097868.5658932
move,239,850,1741097868.5678875
move,240,850,1741097868.5678875
move,240,850,1741097868.5694034
move,239,850,1741097868.5699139
move,240,850,1741097868.570907
move,239,851,1741097868.5719044
move,239,851,1741097868.5729024
move,240,851,1741097868.573899
move,239,851,1741097868.5748956
move,240,851,1741097868.575893
move,239,851,1741097868.5768907
move,240,851,1741097868.5778875
move,239,851,1741097868.5798995
move,239,852,1741097868.579934
move,239,852,1741097868.5809019
move,240,853,1741097868.5818982
move,239,853,1741097868.5828953
move,239,853,1741097868.5838926
move,239,853,1741097868.5848904
move,240,853,1741097868.585887
move,238,854,1741097868.587883
move,240,854,1741097868.5888789
move,239,854,1741097868.5893924
move,239,855,1741097868.589906
move,239,855,1741097868.5908973
move,239,855,1741097868.5918934
move,240,856,1741097868.5928907
move,238,856,1741097868.5938885
move,240,856,1741097868.5948853
move,239,856,1741097868.595883
move,239,856,1741097868.597878
move,240,857,1741097868.597878
move,238,857,1741097868.5993888
move,240,857,1741097868.5999022
move,238,858,1741097868.6008918
move,240,858,1741097868.6018891
move,239,859,1741097868.602887
move,239,859,1741097868.6048818
key,w,1741097868.6048818
move,239,859,1741097868.6048818
move,239,859,1741097868.6058786
move,240,860,1741097868.606876
move,238,860,1741097868.6078727
move,240,860,1741097868.6098957
move,239,861,1741097868.6098957
move,239,861,1741097868.6108875
move,239,861,1741097868.6118855
move,239,862,1741097868.6138816
move,240,862,1741097868.6138816
move,239,862,1741097868.615875
move,239,863,1741097868.6168735
move,239,863,1741097868.6168735
move,239,863,1741097868.6178699
move,240,863,1741097868.619391
move,239,863,1741097868.619903
move,239,864,1741097868.6208942
move,239,865,1741097868.621891
move,239,865,1741097868.622888
move,239,865,1741097868.6238866
move,240,865,1741097868.6258812
move,239,865,1741097868.6268778
move,239,866,1741097868.6268778
move,239,866,1741097868.627875
move,240,866,1741097868.629386
move,239,866,1741097868.6298954
move,240,866,1741097868.630888
move,239,867,1741097868.6318858
move,239,867,1741097868.6338804
move,239,867,1741097868.6348784
move,240,867,1741097868.635876
key,w,1741097868.635876
move,239,867,1741097868.635876
move,240,868,1741097868.6368735
move,239,868,1741097868.63787
move,240,868,1741097868.6393795
move,239,868,1741097868.6398988
move,239,869,1741097868.641881
key,d,1741097868.641881
move,239,869,1741097868.641881
move,240,869,1741097868.6438744
